variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day
PinotNoir,193,193Mtp81,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp81,NA,2002,12/3/02,23/5/02,22/7/02,20/8/02
PinotNoir,193,193Mtp81,NA,2003,24/3/03,23/5/03,22/7/03,13/8/03
PinotNoir,193,193Mtp81,NA,2004,23/3/04,2/6/04,28/7/04,24/8/04
PinotNoir,193,193Mtp81,NA,2005,3/4/05,30/5/05,29/7/05,26/8/05
PinotNoir,193,193Mtp81,NA,2006,27/3/06,23/5/06,24/7/06,16/8/06
PinotNoir,193,193Mtp81,NA,2007,7/3/07,15/5/07,17/7/07,20/8/07
PinotNoir,193,193Mtp81,NA,2008,8/3/08,21/5/08,24/7/08,13/8/08
PinotNoir,193,193Mtp81,NA,2009,18/3/09,NA,NA,NA
PinotNoir,193,193Mtp81,NA,2010,26/3/10,25/5/10,2/8/10,23/8/10
PinotNoir,193,193Mtp81,NA,2011,13/3/11,9/5/11,20/7/11,18/8/11
PinotNoir,193,193Mtp81,NA,2012,23/3/12,24/5/12,23/7/12,23/8/12
PinotNoir,193,193Mtp82,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp82,NA,1965,27/3/65,NA,NA,25/8/65
PinotNoir,193,193Mtp82,NA,1966,16/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp82,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp82,NA,1980,NA,NA,5/8/80,NA
PinotNoir,193,193Mtp82,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp82,NA,1982,NA,NA,22/7/82,NA
PinotNoir,193,193Mtp82,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp82,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp82,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp83,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp83,NA,1965,24/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp83,NA,1966,14/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp84,NA,1964,26/3/64,NA,NA,17/8/64
PinotNoir,193,193Mtp84,NA,1965,30/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp84,NA,1966,15/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp84,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp84,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp84,NA,1981,NA,NA,30/7/81,NA
PinotNoir,193,193Mtp84,NA,1982,NA,NA,22/7/82,NA
PinotNoir,193,193Mtp84,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp84,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp84,NA,1985,NA,NA,26/7/85,NA
PinotNoir,193,193Mtp84,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp85,NA,1964,26/3/64,NA,NA,17/8/64
PinotNoir,193,193Mtp85,NA,1965,31/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp85,NA,1966,16/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp85,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp85,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp85,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp85,NA,1982,NA,NA,22/7/82,NA
PinotNoir,193,193Mtp85,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp85,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp85,NA,1985,NA,NA,26/7/85,NA
PinotNoir,193,193Mtp85,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp86,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp86,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp86,NA,1966,21/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp86,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp87,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp87,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp87,NA,1966,15/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp88,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp88,NA,1965,31/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp88,NA,1966,15/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp88,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp88,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp88,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp88,NA,1982,NA,NA,22/7/82,NA
PinotNoir,193,193Mtp88,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp88,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp88,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp88,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp88,NA,1998,17/3/98,22/5/98,21/7/98,17/8/98
PinotNoir,193,193Mtp88,NA,1999,18/3/99,24/5/99,27/7/99,24/8/99
PinotNoir,193,193Mtp88,NA,2000,21/3/00,29/5/00,24/7/00,17/8/00
PinotNoir,193,193Mtp89,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp89,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp89,NA,1966,14/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp90,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp90,NA,1965,27/3/65,NA,NA,12/8/65
PinotNoir,193,193Mtp90,NA,1966,15/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp90,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp90,NA,1980,NA,NA,5/8/80,NA
PinotNoir,193,193Mtp90,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp90,NA,1982,NA,NA,22/7/82,NA
PinotNoir,193,193Mtp90,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp90,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp90,NA,1985,NA,NA,26/7/85,NA
PinotNoir,193,193Mtp90,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp90,NA,1998,15/3/98,22/5/98,22/7/98,11/8/98
PinotNoir,193,193Mtp90,NA,1999,17/3/99,24/5/99,23/7/99,17/8/99
PinotNoir,193,193Mtp90,NA,2000,17/3/00,23/5/00,31/7/00,17/8/00
PinotNoir,193,193Mtp91,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp91,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp91,NA,1966,14/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp91,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp91,NA,1980,NA,NA,5/8/80,NA
PinotNoir,193,193Mtp91,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp91,NA,1982,NA,NA,26/7/82,NA
PinotNoir,193,193Mtp91,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp91,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp91,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp92,NA,1964,26/3/64,NA,NA,17/8/64
PinotNoir,193,193Mtp92,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp92,NA,1966,14/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp93,NA,1964,20/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp93,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp93,NA,1966,16/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp93,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp93,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp93,NA,1981,NA,NA,27/7/81,NA
PinotNoir,193,193Mtp93,NA,1982,NA,NA,19/7/82,NA
PinotNoir,193,193Mtp93,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp93,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp93,NA,1985,NA,NA,26/7/85,NA
PinotNoir,193,193Mtp93,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp94,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp94,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp94,NA,1966,15/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp94,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp94,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp94,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp94,NA,1982,NA,NA,26/7/82,NA
PinotNoir,193,193Mtp94,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp94,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp94,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp94,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp95,NA,1964,NA,NA,NA,17/8/64
PinotNoir,193,193Mtp95,NA,1965,27/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp95,NA,1966,16/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp95,NA,1967,10/3/67,NA,NA,NA
PinotNoir,193,193Mtp96,NA,1964,26/3/64,NA,NA,17/8/64
PinotNoir,193,193Mtp96,NA,1965,24/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp96,NA,1966,15/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp96,NA,1967,10/3/67,NA,NA,NA
PinotNoir,193,193Mtp97,NA,1964,26/3/64,NA,NA,17/8/64
PinotNoir,193,193Mtp97,NA,1965,30/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp97,NA,1966,16/3/66,NA,NA,23/8/66
PinotNoir,193,193Mtp98,NA,1964,26/3/64,NA,NA,11/8/64
PinotNoir,193,193Mtp98,NA,1965,30/3/65,NA,NA,19/8/65
PinotNoir,193,193Mtp98,NA,1966,16/3/66,NA,NA,30/8/66
PinotNoir,193,193Mtp98,NA,1979,NA,NA,30/7/79,NA
PinotNoir,193,193Mtp98,NA,1980,NA,NA,5/8/80,NA
PinotNoir,193,193Mtp98,NA,1981,NA,NA,30/7/81,NA
PinotNoir,193,193Mtp98,NA,1982,NA,NA,19/7/82,NA
PinotNoir,193,193Mtp98,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp98,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp98,NA,1985,NA,NA,26/7/85,NA
PinotNoir,193,193Mtp98,NA,1996,NA,29/5/96,NA,NA
PinotNoir,193,193Mtp99,NA,1958,31/3/58,NA,NA,NA
PinotNoir,193,193Mtp99,NA,1959,23/3/59,NA,NA,7/8/59
PinotNoir,193,193Mtp99,NA,1960,16/3/60,NA,NA,8/8/60
PinotNoir,193,193Mtp99,NA,1961,14/3/61,NA,NA,14/8/61
PinotNoir,193,193Mtp99,NA,1962,5/4/62,NA,NA,13/8/62
PinotNoir,193,193Mtp99,NA,1976,NA,NA,23/7/76,NA
PinotNoir,193,193Mtp99,NA,1977,NA,NA,1/8/77,NA
PinotNoir,193,193Mtp99,NA,1978,NA,NA,5/8/78,NA
PinotNoir,193,193Mtp99,NA,1979,NA,NA,26/7/79,NA
PinotNoir,193,193Mtp99,NA,1980,NA,NA,28/7/80,NA
PinotNoir,193,193Mtp99,NA,1982,NA,NA,19/7/82,NA
PinotNoir,193,193Mtp99,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp99,NA,1984,NA,NA,6/8/84,NA
PinotNoir,193,193Mtp99,NA,1985,NA,NA,1/8/85,NA
PinotNoir,193,193Mtp100,NA,1959,12/3/59,NA,NA,10/8/59
PinotNoir,193,193Mtp100,NA,1960,14/3/60,NA,NA,11/8/60
PinotNoir,193,193Mtp100,NA,1961,9/3/61,NA,NA,NA
PinotNoir,193,193Mtp100,NA,1965,24/3/65,NA,NA,28/8/65
PinotNoir,193,193Mtp100,NA,1974,NA,NA,NA,29/8/74
PinotNoir,193,193Mtp100,NA,1976,NA,NA,29/7/76,NA
PinotNoir,193,193Mtp100,NA,1977,NA,NA,8/8/77,NA
PinotNoir,193,193Mtp100,NA,1978,NA,NA,16/8/78,NA
PinotNoir,193,193Mtp100,NA,1979,NA,NA,6/8/79,NA
PinotNoir,193,193Mtp100,NA,1982,NA,NA,26/7/82,NA
PinotNoir,193,193Mtp101,NA,1977,7/3/77,NA,NA,17/8/77
PinotNoir,193,193Mtp101,NA,1978,13/3/78,NA,NA,28/8/78
PinotNoir,193,193Mtp101,NA,1979,15/3/79,NA,NA,16/8/79
PinotNoir,193,193Mtp101,NA,1980,NA,NA,8/8/80,NA
PinotNoir,193,193Mtp101,NA,1981,NA,NA,3/8/81,NA
PinotNoir,193,193Mtp101,NA,1982,NA,NA,19/7/82,NA
PinotNoir,193,193Mtp101,NA,1983,NA,NA,2/8/83,NA
PinotNoir,193,193Mtp101,NA,1992,NA,22/5/92,NA,NA
PinotNoir,193,193Mtp101,NA,1994,NA,20/5/94,NA,NA
PinotNoir,193,193Mtp101,NA,1996,NA,26/5/96,NA,NA
PinotNoir,193,193Mtp101,NA,2010,26/3/10,25/5/10,19/7/10,19/8/10
PinotNoir,193,193Mtp101,NA,2011,26/3/11,11/5/11,18/7/11,17/8/11
PinotNoir,193,193Mtp101,NA,2012,18/3/12,21/5/12,22/7/12,20/8/12
PinotNoir,193,193Mtp102,NA,1991,21/3/91,1/6/91,3/8/91,2/9/91
PinotNoir,193,193Mtp102,NA,1992,23/3/92,21/5/92,1/8/92,24/8/92
PinotNoir,193,193Mtp102,NA,1993,25/3/93,23/5/93,25/7/93,30/8/93
PinotNoir,193,193Mtp103,NA,1991,26/3/91,2/6/91,4/8/91,26/8/91
PinotNoir,193,193Mtp103,NA,1992,23/3/92,19/5/92,22/7/92,10/8/92
PinotNoir,193,193Mtp103,NA,1993,18/3/93,28/5/93,25/7/93,23/8/93
PinotNoir,193,1R4P4S,NA,2013,24/3/13,NA,NA,NA
PinotNoir,193,2R6S126.130,NA,2013,21/3/13,NA,NA,NA
PinotNoir,193,2R14S346.350,NA,2013,21/3/13,NA,NA,NA
PinotNoir,193,3R3S41.45,NA,2013,21/3/13,NA,NA,NA
PinotNoir,193,3R3S46.50,NA,2013,21/3/13,NA,NA,NA
Sauvignon Blanc,300,300Mtp1,NA,1956,30/3/56,NA,NA,10/9/56
Sauvignon Blanc,300,300Mtp1,NA,1957,16/3/57,NA,NA,19/8/57
Sauvignon Blanc,300,300Mtp1,NA,1958,30/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp1,NA,1959,19/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp1,NA,1960,19/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp2,NA,1956,3/4/56,NA,NA,10/9/56
Sauvignon Blanc,300,300Mtp2,NA,1957,18/3/57,NA,NA,9/9/57
Sauvignon Blanc,300,300Mtp2,NA,1958,31/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp3,NA,1956,3/4/56,NA,NA,24/9/56
Sauvignon Blanc,300,300Mtp3,NA,1957,20/3/57,NA,NA,9/9/57
Sauvignon Blanc,300,300Mtp3,NA,1958,2/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp3,NA,1959,26/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp3,NA,1960,20/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp4,NA,1956,5/4/56,NA,NA,17/9/56
Sauvignon Blanc,300,300Mtp4,NA,1957,19/3/57,NA,NA,16/9/57
Sauvignon Blanc,300,300Mtp4,NA,1958,3/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp4,NA,1959,24/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp4,NA,1960,21/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp4,NA,1976,NA,NA,29/7/76,NA
Sauvignon Blanc,300,300Mtp4,NA,1977,NA,NA,8/8/77,NA
Sauvignon Blanc,300,300Mtp4,NA,1978,NA,NA,5/8/78,NA
Sauvignon Blanc,300,300Mtp4,NA,1979,15/3/79,NA,NA,NA
Sauvignon Blanc,300,300Mtp4,NA,1987,NA,4/6/87,6/8/87,31/8/87
Sauvignon Blanc,300,300Mtp4,NA,1996,NA,2/6/96,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1956,6/4/56,NA,NA,17/9/56
Sauvignon Blanc,300,300Mtp5,NA,1957,19/3/57,NA,NA,16/9/57
Sauvignon Blanc,300,300Mtp5,NA,1958,3/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp5,NA,1959,26/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1960,22/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1976,NA,NA,29/7/76,NA
Sauvignon Blanc,300,300Mtp5,NA,1977,NA,NA,8/8/77,NA
Sauvignon Blanc,300,300Mtp5,NA,1978,NA,NA,8/8/78,NA
Sauvignon Blanc,300,300Mtp5,NA,1979,22/3/79,NA,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1980,NA,5/6/80,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1981,NA,3/6/81,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1982,NA,28/5/82,NA,NA
Sauvignon Blanc,300,300Mtp5,NA,1987,NA,6/6/87,6/8/87,31/8/87
Sauvignon Blanc,300,300Mtp5,NA,1992,NA,26/5/92,26/7/92,NA
Sauvignon Blanc,300,300Mtp5,NA,1996,22/3/96,1/6/96,29/7/96,8/9/96
Sauvignon Blanc,300,300Mtp6,NA,1956,5/4/56,NA,NA,24/9/56
Sauvignon Blanc,300,300Mtp6,NA,1957,19/3/57,NA,NA,16/9/57
Sauvignon Blanc,300,300Mtp6,NA,1958,5/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp6,NA,1959,26/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp6,NA,1960,19/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp7,NA,1956,4/4/56,NA,NA,3/9/56
Sauvignon Blanc,300,300Mtp7,NA,1957,15/3/57,NA,NA,19/8/57
Sauvignon Blanc,300,300Mtp7,NA,1958,31/3/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp7,NA,1959,17/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp7,NA,1960,15/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp9,NA,1958,19/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp9,NA,1959,25/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp9,NA,1960,8/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp8,NA,1956,5/4/56,NA,NA,8/10/56
Sauvignon Blanc,300,300Mtp8,NA,1957,19/3/57,NA,NA,2/9/57
Sauvignon Blanc,300,300Mtp8,NA,1958,3/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp8,NA,1959,25/3/59,NA,NA,31/8/59
Sauvignon Blanc,300,300Mtp8,NA,1960,19/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp10,NA,1956,3/4/56,NA,NA,24/9/56
Sauvignon Blanc,300,300Mtp10,NA,1957,16/3/57,NA,NA,9/9/57
Sauvignon Blanc,300,300Mtp10,NA,1958,1/4/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp10,NA,1959,17/3/59,NA,NA,19/8/59
Sauvignon Blanc,300,300Mtp10,NA,1960,14/3/60,NA,NA,23/8/60
Sauvignon Blanc,300,300Mtp11,NA,1956,3/4/56,NA,NA,1/10/56
Sauvignon Blanc,300,300Mtp11,NA,1957,16/3/57,NA,NA,2/9/57
Sauvignon Blanc,300,300Mtp11,NA,1958,3/4/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp11,NA,1959,24/3/59,NA,NA,19/8/59
Sauvignon Blanc,300,300Mtp11,NA,1960,20/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp11,NA,1976,NA,NA,5/8/76,NA
Sauvignon Blanc,300,300Mtp11,NA,1977,NA,NA,5/8/77,NA
Sauvignon Blanc,300,300Mtp11,NA,1978,NA,NA,31/7/78,NA
Sauvignon Blanc,300,300Mtp11,NA,1979,15/3/79,NA,NA,NA
Sauvignon Blanc,300,300Mtp11,NA,1987,NA,4/6/87,6/8/87,31/8/87
Sauvignon Blanc,300,300Mtp11,NA,1996,NA,2/6/96,NA,NA
Sauvignon Blanc,300,300Mtp12,NA,1956,3/4/56,NA,NA,1/10/56
Sauvignon Blanc,300,300Mtp12,NA,1957,19/3/57,NA,NA,2/9/57
Sauvignon Blanc,300,300Mtp12,NA,1958,1/4/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp12,NA,1959,20/3/59,NA,NA,19/8/59
Sauvignon Blanc,300,300Mtp12,NA,1960,19/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp13,NA,1958,28/3/58,NA,NA,NA
Sauvignon Blanc,300,300Mtp13,NA,1959,28/3/59,NA,NA,18/8/59
Sauvignon Blanc,300,300Mtp13,NA,1960,20/3/60,NA,NA,10/8/60
Sauvignon Blanc,300,300Mtp13,NA,1961,16/3/61,NA,NA,2/9/61
Sauvignon Blanc,300,300Mtp14,NA,1958,28/3/58,NA,NA,NA
Sauvignon Blanc,300,300Mtp14,NA,1959,27/3/59,NA,NA,31/8/59
Sauvignon Blanc,300,300Mtp14,NA,1960,24/3/60,NA,NA,29/8/60
Sauvignon Blanc,300,300Mtp14,NA,1961,19/3/61,NA,NA,2/9/61
Sauvignon Blanc,300,300Mtp15,NA,1956,5/4/56,NA,NA,1/10/56
Sauvignon Blanc,300,300Mtp15,NA,1957,19/3/57,NA,NA,16/9/57
Sauvignon Blanc,300,300Mtp15,NA,1958,1/4/58,NA,NA,3/9/58
Sauvignon Blanc,300,300Mtp15,NA,1959,26/3/59,NA,NA,31/8/59
Sauvignon Blanc,300,300Mtp15,NA,1960,19/3/60,NA,NA,NA
Sauvignon Blanc,300,300Mtp16,NA,1956,5/4/56,NA,NA,10/9/56
Sauvignon Blanc,300,300Mtp16,NA,1957,NA,NA,NA,2/9/57
Sauvignon Blanc,300,300Mtp16,NA,1958,30/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp16,NA,1959,27/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp17,NA,1956,3/4/56,NA,NA,10/9/56
Sauvignon Blanc,300,300Mtp17,NA,1957,15/3/57,NA,NA,19/8/57
Sauvignon Blanc,300,300Mtp17,NA,1958,29/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp17,NA,1959,24/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp18,NA,1956,5/4/56,NA,NA,10/9/56
Sauvignon Blanc,300,300Mtp18,NA,1957,16/3/57,NA,NA,9/9/57
Sauvignon Blanc,300,300Mtp18,NA,1958,29/3/58,NA,NA,27/8/58
Sauvignon Blanc,300,300Mtp18,NA,1959,26/3/59,NA,NA,NA
Sauvignon Blanc,300,300Mtp19,NA,1956,7/4/56,NA,NA,24/9/56
Sauvignon Blanc,300,300Mtp19,NA,1957,20/3/57,NA,NA,NA
Sauvignon Blanc,300,300Mtp19,NA,1958,3/4/58,NA,NA,18/9/58
Sauvignon Blanc,300,300Mtp19,NA,1959,27/3/59,NA,NA,7/9/59
Sauvignon Blanc,300,300Mtp19,NA,1976,NA,NA,29/7/76,NA
Sauvignon Blanc,300,300Mtp19,NA,1977,NA,NA,8/8/77,NA
Sauvignon Blanc,300,300Mtp19,NA,1978,NA,NA,31/7/78,NA
Sauvignon Blanc,300,300Mtp19,NA,1979,16/3/79,NA,NA,NA
Sauvignon Blanc,300,300Mtp19,NA,1987,NA,5/6/87,6/8/87,31/8/87
Sauvignon Blanc,300,300Mtp19,NA,1996,NA,2/6/96,NA,NA
Sauvignon Blanc,300,300Mtp19,NA,2003,26/3/03,30/5/03,18/7/03,13/8/03
Sauvignon Blanc,300,300Mtp19,NA,2004,26/3/04,2/6/04,2/8/04,24/8/04
Sauvignon Blanc,300,300Mtp19,NA,2005,4/4/05,1/6/05,1/8/05,30/8/05
Sauvignon Blanc,300,300Mtp19,NA,2006,28/3/06,26/5/06,24/7/06,11/8/06
Sauvignon Blanc,300,300Mtp19,NA,2007,13/3/07,21/5/07,24/7/07,13/8/07
Sauvignon Blanc,300,300Mtp19,NA,2008,16/3/08,28/5/08,31/7/08,27/8/08
Sauvignon Blanc,300,300Mtp19,NA,2009,22/3/09,26/5/09,27/7/09,18/8/09
Sauvignon Blanc,300,300Mtp19,NA,2010,28/3/10,31/5/10,2/8/10,26/8/10
Sauvignon Blanc,300,300Mtp19,NA,2011,19/3/11,13/5/11,25/7/11,17/8/11
Sauvignon Blanc,300,300Mtp19,NA,2012,30/3/12,29/5/12,26/7/12,20/8/12
Sauvignon Blanc,300,300Mtp19,NA,2013,24/3/13,3/6/13,6/8/13,NA
Sauvignon Blanc,300,300Mtp20,NA,1958,31/3/58,NA,NA,28/8/58
Sauvignon Blanc,300,300Mtp20,NA,1959,23/3/59,NA,NA,31/8/59
Sauvignon Blanc,300,300Mtp20,NA,1960,16/3/60,NA,NA,22/8/60
Sauvignon Blanc,300,300Mtp20,NA,1961,NA,NA,NA,2/9/61
Sauvignon Blanc,300,300Mtp20,NA,1962,10/4/62,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1963,11/4/63,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1965,3/4/65,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1966,23/3/66,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1976,NA,NA,6/8/76,NA
Sauvignon Blanc,300,300Mtp20,NA,1977,NA,NA,1/8/77,NA
Sauvignon Blanc,300,300Mtp20,NA,1978,20/3/78,NA,5/8/78,NA
Sauvignon Blanc,300,300Mtp20,NA,1980,26/3/80,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1981,1/4/81,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1982,18/3/82,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1983,31/3/83,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1984,5/4/84,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1985,2/4/85,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1986,28/3/86,NA,NA,NA
Sauvignon Blanc,300,300Mtp20,NA,1988,25/3/88,3/6/88,1/8/88,29/8/88
Sauvignon Blanc,300,300Mtp20,NA,1989,23/3/89,30/5/89,24/7/89,21/8/89
Sauvignon Blanc,300,300Mtp20,NA,1990,15/3/90,23/5/90,12/7/90,23/8/90
Sauvignon Blanc,300,300Mtp20,NA,1991,29/3/91,31/5/91,5/8/91,8/9/91
Sauvignon Blanc,300,300Mtp20,NA,1992,26/3/92,21/5/92,28/7/92,31/8/92
Sauvignon Blanc,300,300Mtp20,NA,1993,25/3/93,31/5/93,25/7/93,30/8/93
Sauvignon Blanc,300,300Mtp20,NA,1994,14/3/94,26/5/94,25/7/94,29/8/94
